id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
84908,0.000009,udp,-,INT,2,0,1054,0,111111.1072,254,0,468444416,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,527,0,0,0,10,2,2,2,1,7,0,0,0,2,7,0,Normal,0
84996,0.000005,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,5,4,4,10,0,0,0,5,7,0,Analysis,1
85083,0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,3,2,2,6,0,0,0,3,3,0,Reconnaissance,1
85171,0.250915,tcp,-,FIN,10,6,622,268,59.781203,254,252,17854.65234,7141.86084,2,1,27.879444,41.775398,1405.90302,76.818703,255,1987813274,2764195378,255,0.078139,0.025967,0.052172,62,45,0,0,11,1,2,2,1,11,0,0,0,2,11,0,Normal,0
85259,0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,4,3,3,12,0,0,0,4,9,0,Exploits,1
85347,1.037024,tcp,-,FIN,12,8,2094,762,18.321659,254,252,14811.61426,5145.493164,3,2,89.413457,132.935422,4804.395023,167.910359,255,2051730066,3057879747,255,0.188426,0.106475,0.081951,175,95,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
85434,0.239941,tcp,http,FIN,10,12,918,9172,87.521515,62,252,27573.44531,280335.5938,2,4,26.660111,19.146091,1343.941434,0,255,436347661,261157601,255,0.055411,0.009243,0.046168,92,764,1,4086,1,1,14,1,1,1,0,0,1,1,1,0,Exploits,1
85522,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,4,4,4,12,0,0,0,4,7,0,DoS,1
85610,0.995297,tcp,-,FIN,10,8,564,354,17.080329,254,252,4083.203125,2491.718506,2,1,110.475333,126.99557,6978.448478,166.910156,255,2669599210,2596539192,255,0.203829,0.10632,0.097509,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
85697,1.439011,tcp,smtp,FIN,24,20,6001,1844,29.881634,62,252,31971.95898,9740.023438,9,8,62.565697,70.309156,3270.677296,92.120406,255,2113008647,4032632165,255,0.151396,0.102492,0.048904,250,92,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
85785,0.000006,hmp,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,9,0,0,0,2,3,0,DoS,1
85873,0.604008,tcp,-,FIN,12,6,1614,268,28.145322,254,252,19602.38867,2966.848145,3,1,52.364183,94.663602,2829.414844,155.134906,255,3816441709,3550216086,255,0.230407,0.130685,0.099722,135,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
85961,0.000006,3pc,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,1,1,7,0,0,0,1,7,0,Exploits,1
86048,0.000009,ipv6-frag,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
86136,2.070996,tcp,-,FIN,12,10,994,802,10.140048,254,252,3522.942627,2788.996094,3,2,188.259634,218.42,10673.52257,392.900781,255,2421205236,1150951978,255,0.237129,0.105208,0.131921,83,80,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
86224,2.377169,tcp,-,FIN,12,8,1490,692,7.992701,254,252,4597.064941,2039.400757,3,2,216.022815,318.916281,13343.96629,557.211563,255,1006892058,2336020668,255,0.237745,0.144747,0.092998,124,87,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
86311,0.896766,tcp,http,FIN,10,8,818,1094,18.957008,62,252,6574.736328,8546.264648,2,2,99.539444,103.814859,5058.305897,164.384484,255,2753092072,3173912307,255,0.296211,0.170053,0.126158,82,137,1,145,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
86399,0.000004,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,532,0,0,0,3,2,9,1,1,3,0,0,0,1,3,0,Normal,0
86487,0.708848,tcp,-,FIN,10,6,614,268,21.161095,254,252,6241.112305,2528.04541,2,0,7865.2711,13112.743,779647.7762,29035.34,255,3615763585,554211004,255,0.210412,0.12767,0.082742,61,45,0,0,8,1,6,4,4,8,0,0,0,5,8,0,Fuzzers,1
86575,0.00002,udp,-,INT,2,0,1064,0,50000.00126,254,0,212800000,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,532,0,0,0,3,2,10,1,1,2,0,0,0,1,3,0,Normal,0
86662,20.964775,udp,dns,REQ,18,0,5580,0,0.810884,254,0,2010.992188,0,0,0,1224.875375,0,1439.88025,0,0,0,0,0,0,0,0,310,0,0,0,8,6,8,8,8,8,0,0,0,10,8,0,Fuzzers,1
86750,2.23068,tcp,-,FIN,192,34,244764,1472,100.866104,254,252,873240.4375,5124.894531,93,1,11.674345,65.231121,1410.916432,79.75107,255,3967921066,3633368497,255,0.146694,0.078052,0.068642,1275,43,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
86838,0.478614,tcp,http,FIN,10,8,824,1074,35.519228,62,252,12402.47852,15712.03516,2,2,53.179333,51.76257,2896.419886,82.250352,255,1707179768,1548798211,255,0.14369,0.095936,0.047754,82,134,1,134,3,1,2,2,1,3,0,0,1,2,3,0,Normal,0
86925,0.000004,gmtp,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,5,4,4,8,0,0,0,5,6,0,DoS,1
87013,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,3,0,Reconnaissance,1
87101,0.00001,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,6,4,4,13,0,0,0,6,9,0,DoS,1
87189,1.616811,tcp,-,FIN,36,14,34710,980,30.306572,254,252,166975.6094,4502.690918,15,2,44.920201,119.091156,4268.228062,153.001328,255,1208383399,3315876926,255,0.151792,0.068625,0.083167,964,70,0,0,2,1,1,1,1,2,0,0,0,4,3,0,Fuzzers,1
87276,0.000009,sps,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,14,2,6,5,5,17,0,0,0,6,14,0,Analysis,1
87364,0.502729,tcp,-,FIN,12,6,3696,268,33.815435,254,252,53913.73828,3564.544678,3,1,40.404001,80.331203,2482.969794,102.624367,255,2310297209,513098381,255,0.172881,0.10107,0.071811,308,45,0,0,6,1,1,1,1,2,0,0,0,4,1,0,Exploits,1
87452,0.842641,tcp,http,FIN,10,10,822,1148,22.548155,62,252,7025.530273,9816.754883,2,2,93.615778,87.101445,6036.299677,122.3115,255,392929900,69115753,255,0.135908,0.058725,0.077183,82,115,1,128,5,1,1,1,1,4,0,0,1,1,4,0,Normal,0
87539,0.290983,tcp,-,FIN,10,6,2292,268,51.549405,254,252,56718.08984,6158.435547,2,1,27.329889,44.583801,1441.933561,57.816094,255,4085043455,205370590,255,0.107176,0.068063,0.039113,229,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
87627,0.859121,tcp,http,FIN,10,8,790,1216,19.787666,62,252,6620.720215,9907.800781,2,2,95.457889,102.416711,4909.577663,204.837297,255,2961689490,4206841668,255,0.192257,0.096833,0.095424,79,152,1,206,4,1,2,1,1,4,0,0,1,2,4,0,Normal,0
87715,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0,Exploits,1
87803,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,4,3,3,10,0,0,0,5,7,0,Backdoor,1
87890,1.54064,tcp,ftp-data,FIN,8,8,364,790,9.736214,62,252,1656.454468,3593.311768,1,2,220.023571,208.348141,14930.27164,426.880375,255,185370482,4250892442,255,0.218567,0.082202,0.136365,46,99,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
87978,0.630016,tcp,http,FIN,10,8,832,1214,26.98344,62,252,9510.869141,13498.06934,2,2,69.883778,79.57143,3795.622529,142.618609,255,2201152372,1111919042,255,0.128834,0.073012,0.055822,83,152,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
88066,0.000009,sep,-,INT,2,0,104,0,111111.1072,254,0,46222220,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,2,1,1,1,1,0,0,0,4,1,0,Exploits,1
88153,1.161337,tcp,-,FIN,10,8,2516,354,14.6383,254,252,15602.70606,2135.469727,2,1,120.646333,151.201859,6796.496471,279.579031,255,1672514600,1116283563,255,0.188172,0.102916,0.085256,252,44,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Normal,0
88241,2.476462,tcp,ftp,FIN,24,22,1260,1646,18.171085,62,252,3902.341553,5078.212402,7,9,107.672264,115.097955,5642.416966,6330.260971,255,2152579826,904065674,255,0.121439,0.058703,0.062736,53,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
88329,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,4,3,3,9,0,0,0,5,7,0,DoS,1
88417,1.2584,tcp,-,FIN,10,8,2516,354,13.509218,254,252,14399.23731,1970.756592,2,1,134.251556,165.469859,8085.145933,236.411891,255,340645239,1885686204,255,0.173211,0.100108,0.073103,252,44,0,0,6,1,1,1,1,3,0,0,0,2,3,0,Normal,0
88504,0.713337,tcp,http,FIN,10,6,1130,268,21.027929,254,252,11405.54883,2512.136719,2,1,72.576667,130.966,4150.358739,220.296422,255,4243615188,3592365661,255,0.099036,0.058498,0.040538,113,45,0,0,4,1,1,2,1,1,0,0,0,2,1,0,Exploits,1
88592,21.031204,ospf,-,REQ,16,0,1728,0,0.713226,254,0,616.227173,0,0,0,1513.8025,0,1604.459625,0,0,0,0,0,0,0,0,108,0,0,0,1,6,1,1,1,1,0,0,0,4,1,0,Exploits,1
88680,0.934357,tcp,ftp-data,FIN,8,8,364,902,16.053821,62,252,2731.290039,6764.009766,1,2,133.479576,122.314,8103.124401,212.748172,255,4023351102,1817820512,255,0.144108,0.07746,0.066648,46,113,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
88767,1.02188,cbt,-,INT,4,0,360,0,2.935765,254,0,2113.750977,0,0,0,340.626656,0,481.706125,0,0,0,0,0,0,0,0,90,0,0,0,10,2,8,8,8,10,0,0,0,8,10,0,DoS,1
88855,0.000002,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
88943,1.150377,mux,-,INT,4,0,400,0,2.607841,254,0,2086.272461,0,0,0,383.459,0,542.280875,0,0,0,0,0,0,0,0,100,0,0,0,3,2,4,1,1,9,0,0,0,4,3,0,Exploits,1
89031,0.000006,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,Normal,0
89118,0.000008,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000,0,1,0,0.008,0,0,0,255,0,0,0,0,0,0,45,0,0,0,7,6,4,1,1,7,0,0,0,5,7,0,Normal,0
89206,0.000009,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000,0,1,0,0.009,0,0,0,255,0,0,0,0,0,0,45,0,0,0,11,6,2,1,1,10,0,0,0,3,10,0,Normal,0
89294,0.246179,tcp,http,FIN,10,6,1308,268,60.931274,254,252,38281.08984,7279.256348,2,1,25.072667,46.394801,1535.535969,77.770492,255,578527743,878594715,255,0.03126,0.014195,0.017065,131,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
89381,1.193377,tcp,smtp,FIN,20,20,2630,1774,32.680368,62,252,16752.45898,11302.37988,7,8,62.809319,56.557051,2977.976211,67.046547,255,3461173693,1217392934,255,0.103824,0.068804,0.03502,132,89,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
89469,0.000006,mobile,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,1,1,1,13,0,0,0,1,9,0,DoS,1
89557,32.255409,udp,-,INT,4,0,156,0,0.093008,254,0,29.018389,0,0,0,10751.803,0,15205.334,0,0,0,0,0,0,0,0,39,0,0,0,6,2,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
89645,1.001447,tcp,-,FIN,32,14,25410,728,44.934981,254,252,196643.4688,5400.186035,13,3,32.304741,71.442305,3062.616081,95.714133,255,1978593020,3487568882,255,0.096848,0.071967,0.024881,794,52,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
89732,0.48692,tcp,http,FIN,10,10,770,1404,39.020784,62,252,11385.85352,20767.27148,2,2,54.102222,48.769668,3560.850742,96.051703,255,1445260728,1176041385,255,0.095962,0.047265,0.048697,77,140,1,249,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
89820,0.000011,udp,-,INT,2,0,676,0,90909.0902,254,0,245818176,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,338,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
89908,0.531949,tcp,ftp-data,FIN,8,10,364,3754,31.957952,62,252,4797.452637,50816.90234,1,3,75.992714,53.288444,5160.768279,4769.166311,255,146621705,3271932409,255,0.098568,0.047304,0.051264,46,375,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
89995,0.000009,pnni,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,2,2,8,0,0,0,5,6,0,Fuzzers,1
90083,0.000005,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000,0,1,0,0.005,0,0,0,255,0,0,0,0,0,0,45,0,0,0,14,6,3,1,1,14,0,0,0,3,14,0,Normal,0
90171,0.191671,tcp,http,FIN,10,6,852,268,78.259101,254,252,32013.18945,9349.353516,2,1,18.861,36.796,1005.484492,59.779523,255,3144753040,141628907,255,0.053392,0.007687,0.045705,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
90259,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,3,1,1,1,0,0,0,1,9,0,Reconnaissance,1
90346,0.000005,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000,0,1,0,0.005,0,0,0,255,0,0,0,0,0,0,45,0,0,0,12,6,6,1,1,12,0,0,0,6,12,0,Normal,0
90434,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
90522,1.097156,tcp,smtp,FIN,22,20,6176,1816,37.369342,62,252,42991.14844,12585.26563,8,8,52.245525,53.553051,3271.907376,86.903898,255,208337887,3618924307,255,0.082369,0.038751,0.043618,281,91,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
90609,0.000023,udp,-,INT,2,0,168,0,43478.25991,254,0,29217390,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,84,0,0,0,8,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
90697,0.00001,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,6,4,4,13,0,0,0,6,9,0,DoS,1
90785,0.000049,prm,-,INT,2,0,200,0,20408.16393,254,0,16326531,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
90873,0.000008,leaf-2,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,7,0,0,0,2,6,0,Backdoor,1
90960,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,1,5,0,0,0,1,3,0,Reconnaissance,1
91048,0.000006,3pc,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,1,1,7,0,0,0,1,7,0,DoS,1
91136,0.000005,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,532,0,0,0,9,2,3,3,1,9,0,0,0,3,9,0,Fuzzers,1
91223,0.891386,tcp,-,FIN,18,26,1006,13708,48.239485,62,252,8535.023438,118296.6797,6,11,52.434471,31.875961,2556.586246,1961.05149,255,3103714695,1499130736,255,0.102736,0.068023,0.034713,56,527,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
91311,1.02188,cbt,-,INT,4,0,360,0,2.935765,254,0,2113.750977,0,0,0,340.626656,0,481.706125,0,0,0,0,0,0,0,0,90,0,0,0,10,2,8,8,8,10,0,0,0,8,10,0,Exploits,1
91399,0.211731,tcp,http,FIN,10,6,2770,268,70.844609,254,252,94194.99219,8463.569336,2,1,22.076444,36.434398,1105.797261,51.57732,255,1122433208,1397878133,255,0.053986,0.029557,0.024429,277,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
91487,0.000003,visa,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,4,3,3,16,0,0,0,5,12,0,Exploits,1
91574,0.000008,wsn,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0,Exploits,1
91662,0.000005,dgp,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,6,3,3,17,0,0,0,6,12,0,Exploits,1
91750,0.00001,sprite-rpc,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,3,2,2,11,0,0,0,3,9,0,Exploits,1
91837,0.679602,tcp,-,FIN,16,10,912,556,36.786235,254,252,10064.71387,5897.569336,5,3,43.144801,68.326,2174.095499,88.149617,255,1829394301,2370838498,255,0.091843,0.064664,0.027179,57,56,0,0,6,1,1,2,1,4,0,0,0,2,5,0,Fuzzers,1
91925,0.000006,pim,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,2,2,8,0,0,0,5,6,0,DoS,1
92013,0.000005,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000,0,1,0,0.005,0,0,0,255,0,0,0,0,0,0,45,0,0,0,15,6,2,1,1,15,0,0,0,2,15,0,Normal,0
92101,0.000003,br-sat-mon,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0,Exploits,1
92188,0.000008,ospf,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,3,2,2,11,0,0,0,3,9,0,Exploits,1
92276,0.000007,pri-enc,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,5,4,4,8,0,0,0,5,6,0,Reconnaissance,1
92364,0.000003,ipcomp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,6,4,4,13,0,0,0,8,9,0,DoS,1
92451,0.855281,tcp,http,FIN,10,8,956,354,19.876509,254,252,8053.493652,2899.631836,2,1,95.031222,111.049859,5692.41913,176.024953,255,3080352498,2596228338,255,0.154057,0.077375,0.076682,96,44,1,0,3,1,2,2,2,2,0,0,4,3,2,0,DoS,1
92539,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,11,2,6,4,4,14,0,0,0,6,11,0,Fuzzers,1
92627,0.000005,ttp,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,4,4,4,17,0,0,0,4,12,0,DoS,1
92715,0.000007,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,8,0,0,0,1,6,0,Exploits,1
92802,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,4,3,3,8,0,0,0,4,5,0,Backdoor,1
92890,0.673061,tcp,http,FIN,10,8,792,1206,25.25774,62,252,8474.714844,12551.61133,2,2,74.784556,85.625,4521.140139,128.108789,255,740501025,703384647,255,0.120591,0.07309,0.047501,79,151,1,201,2,1,1,1,1,2,0,0,1,1,3,0,Normal,0
92978,0.000004,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0,DoS,1
93065,0.000009,fc,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,14,2,5,4,4,17,0,0,0,6,14,0,Exploits,1
93153,0.00001,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,3,2,2,6,0,0,0,3,4,0,Reconnaissance,1
93241,0.877098,tcp,ftp-data,FIN,8,8,364,828,17.101851,62,252,2909.594971,6612.71582,1,2,125.29971,115.57257,8444.452161,222.891578,255,4046022914,3032222689,255,0.100204,0.067369,0.032835,46,104,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
93329,0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,3,3,12,0,0,0,5,8,0,Exploits,1
93416,0.000004,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,52,0,0,0,6,2,2,1,1,6,0,0,0,2,6,0,Fuzzers,1
93504,1.236465,tcp,-,FIN,10,8,774,354,13.748873,254,252,4509.630371,2005.717896,2,1,137.385,168.503859,7983.816883,316.936875,255,3801023608,2838063026,255,0.150564,0.056361,0.094203,77,44,0,0,4,1,2,2,1,2,0,0,0,2,3,0,Fuzzers,1
93592,0.852874,tcp,http,FIN,10,10,806,6250,22.277617,62,252,6809.916016,52762.77734,2,3,94.763778,81.829333,5043.562215,5706.363006,255,1538878167,803888017,255,0.202369,0.115619,0.08675,81,625,1,0,3,1,1,1,1,1,0,0,4,1,1,0,Fuzzers,1
93679,1.363444,tcp,-,FIN,10,8,564,354,12.468426,254,252,2980.687256,1818.92334,2,1,146.329111,184.447141,10530.99259,254.052812,255,392565809,874965052,255,0.171674,0.072305,0.099369,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
93767,0.00001,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,3,3,3,11,0,0,0,3,10,0,Exploits,1
93855,0.00001,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,3,2,2,12,0,0,0,3,8,0,DoS,1
93943,0.434839,tcp,http,FIN,10,6,890,268,34.495525,254,252,14736.48828,4121.06543,2,1,45.224,71.586602,2264.227316,95.736984,255,2002371447,4055677232,255,0.138398,0.076903,0.061495,89,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
94030,0.000004,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,3,2,2,5,0,0,0,4,3,0,Fuzzers,1
94118,0.000004,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,4,2,2,8,0,0,0,4,5,0,Exploits,1
94206,0.451908,tcp,http,FIN,10,6,996,268,33.192597,254,252,15879.33887,3965.408936,2,1,43.771556,80.234398,2231.81794,101.477492,255,3717115373,2279004130,255,0.126405,0.050728,0.075677,100,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Reconnaissance,1
94293,1.703428,tcp,http,FIN,12,12,850,4146,13.502185,62,252,3663.201416,17851.0625,2,3,154.857097,146.968636,9120.946508,8935.142691,255,1720648410,3997564567,255,0.178498,0.085951,0.092547,71,346,1,1589,1,1,4,1,1,1,0,0,1,1,1,0,Exploits,1
94381,0.369477,tcp,-,FIN,10,6,534,268,40.597926,254,252,10414.72168,4850.098633,2,1,37.657778,62.784602,2118.909843,96.359508,255,3492608713,1893212970,255,0.099407,0.055551,0.043856,53,45,0,0,6,1,3,3,1,6,0,0,0,3,6,0,Fuzzers,1
94469,0.850734,tcp,-,FIN,10,6,538,268,17.631833,254,252,4560.767578,2106.41626,2,1,94.526,157.067797,5423.546478,287.668437,255,3021559078,3917422242,255,0.11737,0.064753,0.052617,54,45,0,0,2,1,2,2,2,2,0,0,0,3,2,0,Fuzzers,1
94557,1.140357,tcp,-,FIN,14,20,2312,15780,28.938306,254,252,15061.94922,105167.0625,4,7,82.840925,56.130471,5699.879165,0,255,494390331,56396848,255,0.114712,0.073875,0.040837,165,789,1,6479,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
94644,0.000009,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,52,0,0,0,5,2,2,2,1,5,0,0,0,3,5,0,Fuzzers,1
