id,timestamp,attack_type,source_ip,target_port,attempts,confidence,status,risk_score
606,2026-04-28 22:44:36,Ciphertext Analysis,192.168.121.26,3306,118,0.789,Warning,92
607,2026-04-28 22:44:36,Brute Force,192.168.148.170,22,190,0.974,Warning,94
608,2026-04-28 22:44:36,Brute Force,192.168.249.232,5432,167,0.815,Detected,69
609,2026-04-28 22:44:36,Ciphertext Analysis,192.168.123.88,27017,276,0.858,Blocked,77
610,2026-04-28 22:44:36,Brute Force,192.168.139.176,27017,29,0.683,Warning,93
611,2026-04-28 22:44:36,Ciphertext Analysis,192.168.121.26,80,230,0.854,Detected,82
612,2026-04-28 22:44:36,Side Channel,192.168.217.161,22,318,0.857,Blocked,73
613,2026-04-28 22:44:36,Key Recovery,192.168.227.242,3306,221,0.688,Detected,97
614,2026-04-28 22:44:36,Side Channel,192.168.148.170,6379,175,0.729,Blocked,90
615,2026-04-28 22:44:36,Key Recovery,192.168.144.214,5432,410,0.946,Detected,85
616,2026-04-28 22:44:36,Key Recovery,192.168.47.2,6379,310,0.805,Warning,96
617,2026-04-28 22:44:36,Brute Force,192.168.175.239,3306,315,0.778,Blocked,81
618,2026-04-28 22:44:36,Dictionary Attack,192.168.175.239,5432,238,0.753,Detected,64
619,2026-04-28 22:44:36,Brute Force,192.168.122.57,80,412,0.776,Detected,98
620,2026-04-28 22:44:36,Dictionary Attack,192.168.7.133,3306,313,0.758,Warning,64
621,2026-04-28 22:44:36,Dictionary Attack,192.168.139.176,27017,52,0.732,Detected,89
622,2026-04-28 22:44:36,Side Channel,192.168.27.68,22,222,0.838,Analyzed,69
623,2026-04-28 22:44:36,Ciphertext Analysis,192.168.141.106,3306,100,0.873,Detected,88
624,2026-04-28 22:44:36,Brute Force,192.168.242.189,22,322,0.956,Blocked,84
625,2026-04-28 22:44:36,Ciphertext Analysis,192.168.23.233,6379,100,0.912,Analyzed,76
626,2026-04-28 22:44:36,Side Channel,192.168.7.133,3306,179,0.957,Warning,63
627,2026-04-28 22:44:36,Ciphertext Analysis,192.168.139.176,80,483,0.759,Blocked,85
628,2026-04-28 22:44:36,Side Channel,192.168.227.242,27017,146,0.815,Detected,98
629,2026-04-28 22:44:36,Brute Force,192.168.36.81,80,73,0.718,Detected,82
630,2026-04-28 22:44:36,Brute Force,192.168.68.239,3306,459,0.793,Blocked,67
631,2026-04-28 22:44:36,Dictionary Attack,192.168.121.26,22,398,0.861,Warning,94
632,2026-04-28 22:44:36,Side Channel,192.168.139.176,5432,433,0.933,Analyzed,96
633,2026-04-28 22:44:36,Ciphertext Analysis,192.168.108.21,80,389,0.951,Blocked,71
634,2026-04-28 22:44:36,Ciphertext Analysis,192.168.242.189,5432,230,0.732,Blocked,61
635,2026-04-28 22:44:36,Brute Force,192.168.148.170,5432,449,0.761,Analyzed,89
636,2026-04-28 22:44:36,Brute Force,192.168.175.239,3306,326,0.908,Detected,92
637,2026-04-28 22:44:36,Brute Force,192.168.187.121,443,207,0.972,Detected,73
638,2026-04-28 22:44:36,Dictionary Attack,192.168.108.21,5432,29,0.974,Detected,91
639,2026-04-28 22:44:36,Dictionary Attack,192.168.21.134,3306,396,0.764,Analyzed,82
640,2026-04-28 22:44:36,Key Recovery,192.168.42.17,80,225,0.775,Analyzed,88
641,2026-04-28 22:44:36,Ciphertext Analysis,192.168.175.239,443,197,0.934,Warning,96
642,2026-04-28 22:44:36,Dictionary Attack,192.168.252.222,27017,50,0.837,Warning,68
643,2026-04-28 22:44:36,Brute Force,192.168.136.65,80,482,0.751,Blocked,86
644,2026-04-28 22:44:36,Ciphertext Analysis,192.168.211.221,22,23,0.69,Analyzed,65
645,2026-04-28 22:44:36,Side Channel,192.168.134.227,5432,32,0.844,Detected,78
646,2026-04-28 22:44:36,Dictionary Attack,192.168.217.161,27017,334,0.986,Blocked,95
647,2026-04-28 22:44:36,Ciphertext Analysis,192.168.66.69,80,337,0.714,Detected,83
648,2026-04-28 22:44:36,Dictionary Attack,192.168.201.160,22,225,0.92,Detected,95
649,2026-04-28 22:44:36,Dictionary Attack,192.168.52.209,3306,296,0.772,Warning,72
650,2026-04-28 22:44:36,Side Channel,192.168.108.21,5432,280,0.854,Analyzed,94
651,2026-04-28 22:44:36,Dictionary Attack,192.168.86.164,5432,113,0.842,Analyzed,73
652,2026-04-28 22:44:36,Brute Force,192.168.151.54,22,331,0.67,Analyzed,65
653,2026-04-28 22:44:36,Brute Force,192.168.249.232,22,97,0.845,Detected,77
654,2026-04-28 22:44:36,Brute Force,192.168.23.233,6379,226,0.744,Detected,76
655,2026-04-28 22:44:36,Brute Force,192.168.249.232,443,208,0.758,Detected,81
656,2026-04-28 22:44:36,Ciphertext Analysis,192.168.108.21,80,225,0.932,Blocked,60
657,2026-04-28 22:44:36,Ciphertext Analysis,192.168.144.214,6379,302,0.69,Detected,75
658,2026-04-28 22:44:36,Brute Force,192.168.139.176,443,459,0.924,Blocked,87
659,2026-04-28 22:44:36,Brute Force,192.168.148.170,22,268,0.789,Warning,70
660,2026-04-28 22:44:36,Side Channel,192.168.249.232,5432,295,0.908,Analyzed,99
661,2026-04-28 22:44:36,Key Recovery,192.168.44.235,27017,120,0.795,Analyzed,90
662,2026-04-28 22:44:36,Brute Force,192.168.144.214,443,109,0.9,Detected,68
663,2026-04-28 22:44:36,Key Recovery,192.168.36.81,6379,346,0.937,Analyzed,65
664,2026-04-28 22:44:36,Ciphertext Analysis,192.168.81.234,80,317,0.957,Detected,88
665,2026-04-28 22:44:36,Ciphertext Analysis,192.168.45.37,80,471,0.872,Analyzed,70
666,2026-04-28 22:44:36,Key Recovery,192.168.86.164,443,350,0.878,Detected,65
667,2026-04-28 22:44:36,Brute Force,192.168.253.35,22,361,0.924,Analyzed,82
668,2026-04-28 22:44:36,Side Channel,192.168.211.221,6379,486,0.765,Analyzed,89
669,2026-04-28 22:44:36,Brute Force,192.168.234.92,22,473,0.74,Detected,73
670,2026-04-28 22:44:36,Dictionary Attack,192.168.27.68,5432,366,0.921,Warning,76
671,2026-04-28 22:44:36,Side Channel,192.168.27.68,22,499,0.914,Analyzed,72
672,2026-04-28 22:44:36,Brute Force,192.168.60.82,22,169,0.99,Blocked,60
673,2026-04-28 22:44:36,Key Recovery,192.168.151.54,5432,276,0.832,Warning,61
674,2026-04-28 22:44:36,Side Channel,192.168.211.221,6379,322,0.869,Analyzed,91
675,2026-04-28 22:44:36,Side Channel,192.168.151.54,27017,253,0.949,Detected,64
676,2026-04-28 22:44:36,Side Channel,192.168.23.233,443,348,0.723,Analyzed,72
677,2026-04-28 22:44:36,Brute Force,192.168.23.233,27017,139,0.81,Analyzed,70
678,2026-04-28 22:44:36,Dictionary Attack,192.168.7.192,3306,215,0.984,Analyzed,98
679,2026-04-28 22:44:36,Dictionary Attack,192.168.211.221,80,68,0.949,Analyzed,62
680,2026-04-28 22:44:36,Dictionary Attack,192.168.180.220,5432,454,0.891,Analyzed,85
681,2026-04-28 22:44:36,Brute Force,192.168.249.232,6379,467,0.682,Detected,73
682,2026-04-28 22:44:36,Brute Force,192.168.175.239,5432,487,0.667,Blocked,83
683,2026-04-28 22:44:36,Side Channel,192.168.122.57,5432,258,0.93,Detected,92
684,2026-04-28 22:44:36,Brute Force,192.168.121.26,22,167,0.94,Warning,87
685,2026-04-28 22:44:36,Brute Force,192.168.66.69,22,261,0.664,Warning,98
686,2026-04-28 22:44:36,Dictionary Attack,192.168.148.170,22,65,0.683,Analyzed,81
687,2026-04-28 22:44:36,Brute Force,192.168.88.184,22,171,0.918,Blocked,97
688,2026-04-28 22:44:36,Side Channel,192.168.122.57,80,89,0.887,Detected,60
689,2026-04-28 22:44:36,Dictionary Attack,192.168.19.119,443,286,0.732,Detected,84
690,2026-04-28 22:44:36,Side Channel,192.168.52.209,5432,184,0.745,Warning,85
691,2026-04-28 22:44:36,Side Channel,192.168.19.119,27017,354,0.675,Warning,86
692,2026-04-28 22:44:36,Side Channel,192.168.202.178,6379,385,0.924,Warning,73
693,2026-04-28 22:44:36,Dictionary Attack,192.168.227.242,27017,60,0.841,Detected,87
694,2026-04-28 22:44:36,Dictionary Attack,192.168.44.235,5432,14,0.837,Warning,63
695,2026-04-28 22:44:36,Brute Force,192.168.23.233,6379,476,0.748,Analyzed,80
696,2026-04-28 22:44:36,Brute Force,192.168.27.68,6379,248,0.677,Blocked,69
697,2026-04-28 22:44:36,Brute Force,192.168.66.69,5432,77,0.845,Detected,70
698,2026-04-28 22:44:36,Side Channel,192.168.66.69,6379,59,0.954,Analyzed,61
699,2026-04-28 22:44:36,Ciphertext Analysis,192.168.21.134,443,214,0.901,Detected,98
700,2026-04-28 22:44:36,Key Recovery,192.168.86.164,22,471,0.862,Warning,97
701,2026-04-28 22:44:36,Key Recovery,192.168.44.235,22,190,0.875,Detected,67
702,2026-04-28 22:44:36,Dictionary Attack,192.168.147.226,27017,278,0.951,Detected,69
703,2026-04-28 22:44:36,Brute Force,192.168.66.69,6379,302,0.784,Blocked,77
704,2026-04-28 22:44:36,Ciphertext Analysis,192.168.156.221,27017,282,0.967,Blocked,96
705,2026-04-28 22:44:36,Brute Force,192.168.147.63,27017,328,0.823,Warning,97
706,2026-04-28 22:44:36,Side Channel,192.168.147.63,27017,307,0.826,Warning,89
707,2026-04-28 22:44:36,Dictionary Attack,192.168.66.69,5432,438,0.722,Detected,63
708,2026-04-28 22:44:36,Dictionary Attack,192.168.19.119,3306,176,0.782,Analyzed,93
709,2026-04-28 22:44:36,Key Recovery,192.168.21.171,80,233,0.887,Analyzed,62
710,2026-04-28 22:44:36,Brute Force,192.168.21.134,5432,235,0.955,Warning,78
711,2026-04-28 22:44:36,Brute Force,192.168.45.37,6379,271,0.915,Blocked,78
712,2026-04-28 22:44:36,Dictionary Attack,192.168.180.220,22,145,0.942,Detected,67
713,2026-04-28 22:44:36,Side Channel,192.168.44.235,80,237,0.806,Analyzed,90
714,2026-04-28 22:44:36,Dictionary Attack,192.168.88.184,80,292,0.771,Blocked,91
715,2026-04-28 22:44:36,Side Channel,192.168.42.17,6379,47,0.938,Detected,65
716,2026-04-28 22:44:36,Ciphertext Analysis,192.168.108.21,80,456,0.93,Analyzed,92
717,2026-04-28 22:44:36,Ciphertext Analysis,192.168.234.92,22,408,0.975,Blocked,91
718,2026-04-28 22:44:36,Side Channel,192.168.201.160,3306,28,0.694,Warning,63
719,2026-04-28 22:44:36,Brute Force,192.168.217.161,22,29,0.981,Blocked,65
720,2026-04-28 22:44:36,Dictionary Attack,192.168.201.160,443,165,0.984,Detected,89
721,2026-04-28 22:44:36,Dictionary Attack,192.168.156.221,6379,184,0.765,Warning,87
722,2026-04-28 22:44:36,Ciphertext Analysis,192.168.108.21,6379,80,0.765,Analyzed,69
723,2026-04-28 22:44:36,Brute Force,192.168.242.189,27017,212,0.87,Warning,71
724,2026-04-28 22:44:36,Dictionary Attack,192.168.86.164,27017,240,0.914,Blocked,95
725,2026-04-28 22:44:36,Side Channel,192.168.156.221,27017,334,0.651,Warning,85
726,2026-04-28 22:44:36,Brute Force,192.168.151.54,443,75,0.922,Warning,89
727,2026-04-28 22:44:36,Side Channel,192.168.42.17,6379,135,0.67,Analyzed,67
728,2026-04-28 22:44:36,Dictionary Attack,192.168.142.60,443,401,0.87,Detected,95
729,2026-04-28 22:44:36,Dictionary Attack,192.168.134.227,27017,324,0.87,Warning,92
730,2026-04-28 22:44:36,Ciphertext Analysis,192.168.253.35,80,223,0.666,Analyzed,60
731,2026-04-28 22:44:36,Ciphertext Analysis,192.168.86.164,22,278,0.732,Blocked,96
732,2026-04-28 22:44:36,Ciphertext Analysis,192.168.253.35,27017,175,0.931,Blocked,71
733,2026-04-28 22:44:36,Key Recovery,192.168.253.35,3306,98,0.768,Analyzed,71
734,2026-04-28 22:44:36,Brute Force,192.168.139.176,22,51,0.76,Detected,69
735,2026-04-28 22:44:36,Brute Force,192.168.66.69,5432,414,0.799,Analyzed,73
736,2026-04-28 22:44:36,Key Recovery,192.168.148.170,5432,106,0.824,Detected,96
737,2026-04-28 22:44:36,Ciphertext Analysis,192.168.180.220,80,268,0.685,Detected,97
738,2026-04-28 22:44:36,Brute Force,192.168.81.234,3306,466,0.672,Blocked,90
739,2026-04-28 22:44:36,Ciphertext Analysis,192.168.147.63,3306,227,0.949,Analyzed,74
740,2026-04-28 22:44:36,Brute Force,192.168.19.119,443,375,0.736,Warning,61
741,2026-04-28 22:44:36,Dictionary Attack,192.168.27.68,443,387,0.66,Warning,92
742,2026-04-28 22:44:36,Brute Force,192.168.252.222,22,373,0.877,Blocked,88
743,2026-04-28 22:44:36,Dictionary Attack,192.168.44.235,5432,461,0.71,Analyzed,75
744,2026-04-28 22:44:36,Brute Force,192.168.151.54,80,84,0.697,Blocked,86
745,2026-04-28 22:44:36,Ciphertext Analysis,192.168.108.21,443,2,0.726,Detected,71
746,2026-04-28 22:44:36,Key Recovery,192.168.242.189,3306,233,0.823,Blocked,61
747,2026-04-28 22:44:36,Side Channel,192.168.217.161,22,337,0.695,Detected,79
748,2026-04-28 22:44:36,Brute Force,192.168.123.88,27017,56,0.82,Warning,62
749,2026-04-28 22:44:36,Brute Force,192.168.252.222,27017,239,0.675,Analyzed,94
750,2026-04-28 22:44:36,Brute Force,192.168.67.41,3306,277,0.768,Analyzed,92
751,2026-04-28 22:44:36,Side Channel,192.168.141.106,3306,202,0.789,Detected,95
752,2026-04-28 22:44:36,Ciphertext Analysis,192.168.180.220,3306,83,0.749,Warning,67
753,2026-04-28 22:44:36,Brute Force,192.168.67.41,3306,414,0.95,Analyzed,62
754,2026-04-28 22:44:36,Dictionary Attack,192.168.7.133,5432,85,0.911,Warning,97
755,2026-04-28 22:44:36,Brute Force,192.168.122.57,80,72,0.701,Analyzed,80
756,2026-04-28 22:44:36,Ciphertext Analysis,192.168.187.121,6379,64,0.846,Warning,93
757,2026-04-28 22:44:36,Brute Force,192.168.175.239,443,297,0.811,Detected,80
758,2026-04-28 22:44:36,Brute Force,192.168.36.81,3306,263,0.797,Detected,64
759,2026-04-28 22:44:36,Dictionary Attack,192.168.27.68,80,311,0.985,Blocked,62
760,2026-04-28 22:44:36,Key Recovery,192.168.175.239,3306,135,0.808,Blocked,68
761,2026-04-28 22:44:36,Ciphertext Analysis,192.168.68.239,3306,470,0.97,Blocked,91
762,2026-04-28 22:44:36,Key Recovery,192.168.44.235,5432,450,0.97,Warning,95
763,2026-04-28 22:44:36,Ciphertext Analysis,192.168.211.221,6379,500,0.777,Analyzed,98
764,2026-04-28 22:44:36,Brute Force,192.168.27.68,80,191,0.665,Warning,99
765,2026-04-28 22:44:36,Side Channel,192.168.142.60,22,332,0.952,Warning,77
766,2026-04-28 22:44:36,Dictionary Attack,192.168.66.69,6379,408,0.686,Warning,99
767,2026-04-28 22:44:36,Dictionary Attack,192.168.151.54,80,46,0.932,Warning,86
768,2026-04-28 22:44:36,Side Channel,192.168.217.161,3306,260,0.859,Analyzed,80
769,2026-04-28 22:44:36,Side Channel,192.168.234.92,22,44,0.821,Warning,91
770,2026-04-28 22:44:36,Brute Force,192.168.88.184,443,1,0.818,Warning,61
771,2026-04-28 22:44:36,Key Recovery,192.168.142.60,3306,32,0.881,Warning,75
772,2026-04-28 22:44:36,Brute Force,192.168.52.209,27017,464,0.737,Detected,62
773,2026-04-28 22:44:36,Dictionary Attack,192.168.66.69,22,67,0.839,Detected,93
774,2026-04-28 22:44:36,Key Recovery,192.168.249.232,22,404,0.737,Analyzed,68
775,2026-04-28 22:44:36,Side Channel,192.168.67.41,6379,177,0.668,Blocked,64
776,2026-04-28 22:44:36,Ciphertext Analysis,192.168.36.81,80,203,0.666,Warning,95
777,2026-04-28 22:44:36,Brute Force,192.168.52.209,80,108,0.672,Blocked,81
778,2026-04-28 22:44:36,Brute Force,192.168.123.88,5432,163,0.703,Warning,81
779,2026-04-28 22:44:36,Dictionary Attack,192.168.211.221,443,226,0.869,Warning,96
780,2026-04-28 22:44:36,Dictionary Attack,192.168.134.227,80,72,0.76,Detected,91
781,2026-04-28 22:44:36,Ciphertext Analysis,192.168.202.178,443,377,0.836,Warning,92
782,2026-04-28 22:44:36,Key Recovery,192.168.151.54,22,465,0.725,Blocked,74
783,2026-04-28 22:44:36,Brute Force,192.168.142.60,5432,431,0.953,Detected,70
784,2026-04-28 22:44:36,Brute Force,192.168.86.164,27017,268,0.757,Blocked,97
785,2026-04-28 22:44:36,Dictionary Attack,192.168.23.233,27017,315,0.813,Blocked,84
786,2026-04-28 22:44:36,Dictionary Attack,192.168.19.119,3306,262,0.973,Blocked,99
787,2026-04-28 22:44:36,Key Recovery,192.168.108.21,443,394,0.654,Blocked,71
788,2026-04-28 22:44:36,Dictionary Attack,192.168.21.171,5432,258,0.955,Detected,100
789,2026-04-28 22:44:36,Dictionary Attack,192.168.68.239,443,11,0.726,Blocked,73
790,2026-04-28 22:44:36,Dictionary Attack,192.168.52.209,3306,234,0.754,Analyzed,90
791,2026-04-28 22:44:36,Dictionary Attack,192.168.217.161,27017,474,0.976,Detected,86
792,2026-04-28 22:44:36,Dictionary Attack,192.168.66.69,5432,480,0.876,Analyzed,76
793,2026-04-28 22:44:36,Brute Force,192.168.121.26,3306,258,0.889,Analyzed,90
794,2026-04-28 22:44:36,Brute Force,192.168.190.164,80,85,0.889,Detected,66
795,2026-04-28 22:44:36,Brute Force,192.168.66.69,5432,427,0.98,Analyzed,74
796,2026-04-28 22:44:36,Dictionary Attack,192.168.7.192,80,322,0.835,Detected,87
797,2026-04-28 22:44:36,Dictionary Attack,192.168.190.164,3306,390,0.752,Blocked,79
798,2026-04-28 22:44:36,Side Channel,192.168.253.35,3306,164,0.806,Warning,90
799,2026-04-28 22:44:36,Ciphertext Analysis,192.168.180.220,3306,25,0.913,Warning,60
800,2026-04-28 22:44:36,Ciphertext Analysis,192.168.201.160,3306,387,0.701,Detected,61
801,2026-04-28 22:44:36,Side Channel,192.168.211.221,27017,304,0.924,Blocked,70
802,2026-04-28 22:44:36,Brute Force,192.168.139.176,5432,295,0.936,Blocked,87
803,2026-04-28 22:44:36,Dictionary Attack,192.168.253.35,27017,266,0.806,Warning,86
804,2026-04-28 22:44:36,Ciphertext Analysis,192.168.52.209,6379,124,0.752,Analyzed,62
805,2026-04-28 22:44:36,Side Channel,192.168.77.13,80,44,0.756,Warning,68
806,2026-04-28 22:44:36,Brute Force,192.168.68.239,27017,307,0.961,Analyzed,90
807,2026-04-28 22:44:36,Dictionary Attack,192.168.122.57,22,325,0.822,Analyzed,90
808,2026-04-28 22:44:36,Brute Force,192.168.36.81,6379,287,0.893,Analyzed,100
809,2026-04-28 22:44:36,Key Recovery,192.168.141.106,27017,357,0.69,Blocked,75
810,2026-04-28 22:44:36,Dictionary Attack,192.168.68.239,443,133,0.714,Analyzed,99
811,2026-04-28 22:44:36,Brute Force,192.168.175.239,22,283,0.689,Blocked,89
812,2026-04-28 22:44:36,Dictionary Attack,192.168.88.184,443,453,0.765,Analyzed,75
813,2026-04-28 22:44:36,Key Recovery,192.168.134.227,6379,304,0.751,Detected,90
814,2026-04-28 22:44:36,Brute Force,192.168.147.226,6379,112,0.9,Blocked,63
815,2026-04-28 22:44:36,Key Recovery,192.168.156.221,27017,472,0.87,Detected,98
816,2026-04-28 22:44:36,Ciphertext Analysis,192.168.148.170,3306,391,0.923,Blocked,89
817,2026-04-28 22:44:36,Dictionary Attack,192.168.121.26,3306,308,0.802,Detected,100
818,2026-04-28 22:44:36,Brute Force,192.168.23.233,5432,156,0.822,Blocked,83
819,2026-04-28 22:44:36,Brute Force,192.168.88.184,5432,407,0.711,Warning,89
820,2026-04-28 22:44:36,Ciphertext Analysis,192.168.217.161,3306,220,0.945,Detected,86
821,2026-04-28 22:44:36,Ciphertext Analysis,192.168.253.35,5432,238,0.894,Blocked,81
822,2026-04-28 22:44:36,Side Channel,192.168.139.176,22,447,0.844,Analyzed,76
823,2026-04-28 22:44:36,Brute Force,192.168.42.17,6379,419,0.816,Analyzed,72
824,2026-04-28 22:44:36,Key Recovery,192.168.187.121,27017,110,0.875,Warning,88
825,2026-04-28 22:44:36,Side Channel,192.168.180.220,443,312,0.71,Warning,75
826,2026-04-28 22:44:36,Ciphertext Analysis,192.168.180.220,80,493,0.919,Detected,69
827,2026-04-28 22:44:36,Ciphertext Analysis,192.168.249.232,5432,469,0.871,Blocked,94
828,2026-04-28 22:44:36,Ciphertext Analysis,192.168.121.26,5432,247,0.87,Warning,81
829,2026-04-28 22:44:36,Ciphertext Analysis,192.168.136.65,3306,131,0.878,Detected,90
830,2026-04-28 22:44:36,Brute Force,192.168.122.57,3306,267,0.689,Blocked,74
831,2026-04-28 22:44:36,Side Channel,192.168.27.68,443,10,0.741,Detected,68
832,2026-04-28 22:44:36,Brute Force,192.168.67.41,443,423,0.7,Warning,97
833,2026-04-28 22:44:36,Ciphertext Analysis,192.168.139.176,6379,113,0.718,Blocked,77
834,2026-04-28 22:44:36,Dictionary Attack,192.168.201.160,6379,22,0.774,Warning,93
835,2026-04-28 22:44:36,Ciphertext Analysis,192.168.252.222,27017,434,0.78,Analyzed,96
836,2026-04-28 22:44:36,Brute Force,192.168.52.209,443,321,0.831,Warning,70
837,2026-04-28 22:44:36,Brute Force,192.168.27.68,3306,163,0.695,Warning,93
838,2026-04-28 22:44:36,Brute Force,192.168.190.164,3306,123,0.677,Detected,67
839,2026-04-28 22:44:36,Key Recovery,192.168.252.222,3306,228,0.7,Detected,95
840,2026-04-28 22:44:36,Ciphertext Analysis,192.168.156.221,27017,34,0.969,Detected,94
841,2026-04-28 22:44:36,Brute Force,192.168.36.81,443,139,0.734,Analyzed,96
842,2026-04-28 22:44:36,Brute Force,192.168.147.226,22,343,0.905,Detected,96
843,2026-04-28 22:44:36,Ciphertext Analysis,192.168.187.121,443,33,0.941,Detected,67
844,2026-04-28 22:44:36,Side Channel,192.168.67.41,6379,383,0.699,Blocked,81
845,2026-04-28 22:44:36,Brute Force,192.168.142.60,5432,119,0.949,Blocked,100
846,2026-04-28 22:44:36,Dictionary Attack,192.168.36.81,443,233,0.833,Analyzed,60
847,2026-04-28 22:44:36,Dictionary Attack,192.168.242.189,80,483,0.919,Blocked,89
848,2026-04-28 22:44:36,Dictionary Attack,192.168.180.220,6379,196,0.662,Detected,71
849,2026-04-28 22:44:36,Brute Force,192.168.42.17,22,96,0.711,Warning,82
850,2026-04-28 22:44:36,Side Channel,192.168.141.106,5432,359,0.984,Blocked,87
851,2026-04-28 22:44:36,Side Channel,192.168.88.184,3306,462,0.928,Blocked,68
852,2026-04-28 22:44:36,Brute Force,192.168.249.232,22,104,0.864,Analyzed,99
853,2026-04-28 22:44:36,Side Channel,192.168.151.54,6379,385,0.686,Warning,80
854,2026-04-28 22:44:36,Dictionary Attack,192.168.86.164,27017,309,0.74,Detected,76
855,2026-04-28 22:44:36,Side Channel,192.168.242.189,27017,84,0.845,Blocked,93
856,2026-04-28 22:44:36,Brute Force,192.168.139.176,27017,449,0.721,Detected,83
857,2026-04-28 22:44:36,Brute Force,192.168.134.227,5432,84,0.8,Blocked,90
858,2026-04-28 22:44:36,Key Recovery,192.168.201.160,3306,99,0.715,Detected,70
859,2026-04-28 22:44:36,Ciphertext Analysis,192.168.21.171,27017,134,0.888,Detected,87
860,2026-04-28 22:44:36,Brute Force,192.168.21.134,22,67,0.94,Warning,65
861,2026-04-28 22:44:36,Dictionary Attack,192.168.123.88,3306,345,0.954,Warning,66
862,2026-04-28 22:44:36,Dictionary Attack,192.168.151.54,22,127,0.811,Blocked,87
863,2026-04-28 22:44:36,Side Channel,192.168.227.242,22,224,0.978,Analyzed,73
864,2026-04-28 22:44:36,Ciphertext Analysis,192.168.187.121,80,455,0.808,Blocked,94
865,2026-04-28 22:44:36,Ciphertext Analysis,192.168.122.57,27017,387,0.886,Warning,97
866,2026-04-28 22:44:36,Brute Force,192.168.47.2,27017,163,0.925,Analyzed,74
867,2026-04-28 22:44:36,Brute Force,192.168.147.63,443,171,0.985,Analyzed,67
868,2026-04-28 22:44:36,Key Recovery,192.168.249.232,80,92,0.897,Blocked,81
869,2026-04-28 22:44:36,Ciphertext Analysis,192.168.180.220,5432,315,0.894,Blocked,78
870,2026-04-28 22:44:36,Side Channel,192.168.253.35,5432,173,0.667,Detected,80
871,2026-04-28 22:44:36,Dictionary Attack,192.168.211.221,5432,38,0.863,Analyzed,75
872,2026-04-28 22:44:36,Brute Force,192.168.68.239,6379,304,0.787,Analyzed,69
873,2026-04-28 22:44:36,Dictionary Attack,192.168.88.184,3306,365,0.668,Blocked,61
874,2026-04-28 22:44:36,Side Channel,192.168.66.69,22,95,0.707,Analyzed,68
875,2026-04-28 22:44:36,Brute Force,192.168.211.221,6379,381,0.698,Detected,75
876,2026-04-28 22:44:36,Key Recovery,192.168.27.68,443,370,0.915,Blocked,94
877,2026-04-28 22:44:36,Key Recovery,192.168.249.232,6379,154,0.826,Analyzed,61
878,2026-04-28 22:44:36,Side Channel,192.168.123.88,5432,383,0.861,Analyzed,73
879,2026-04-28 22:44:36,Side Channel,192.168.81.234,80,272,0.986,Blocked,96
880,2026-04-28 22:44:36,Dictionary Attack,192.168.253.35,27017,427,0.796,Analyzed,69
881,2026-04-28 22:44:36,Side Channel,192.168.253.35,5432,470,0.676,Warning,77
882,2026-04-28 22:44:36,Ciphertext Analysis,192.168.142.60,80,177,0.711,Analyzed,82
883,2026-04-28 22:44:36,Key Recovery,192.168.52.209,27017,75,0.678,Analyzed,64
884,2026-04-28 22:44:36,Brute Force,192.168.252.222,22,323,0.985,Warning,87
885,2026-04-28 22:44:36,Side Channel,192.168.108.21,443,354,0.913,Analyzed,87
886,2026-04-28 22:44:36,Side Channel,192.168.86.164,22,39,0.714,Blocked,94
887,2026-04-28 22:44:36,Ciphertext Analysis,192.168.249.232,5432,260,0.696,Warning,87
888,2026-04-28 22:44:36,Dictionary Attack,192.168.253.35,80,119,0.73,Warning,79
889,2026-04-28 22:44:36,Brute Force,192.168.136.65,3306,366,0.979,Warning,80
890,2026-04-28 22:44:36,Ciphertext Analysis,192.168.139.176,3306,425,0.666,Blocked,81
891,2026-04-28 22:44:36,Side Channel,192.168.201.160,22,439,0.753,Analyzed,95
892,2026-04-28 22:44:36,Ciphertext Analysis,192.168.202.178,5432,151,0.706,Blocked,62
893,2026-04-28 22:44:36,Key Recovery,192.168.148.170,6379,141,0.661,Warning,61
894,2026-04-28 22:44:36,Brute Force,192.168.156.221,443,380,0.858,Detected,94
895,2026-04-28 22:44:36,Dictionary Attack,192.168.180.220,6379,463,0.735,Detected,70
896,2026-04-28 22:44:36,Brute Force,192.168.36.81,443,228,0.914,Analyzed,94
897,2026-04-28 22:44:36,Key Recovery,192.168.201.160,443,389,0.68,Blocked,100
898,2026-04-28 22:44:36,Brute Force,192.168.136.65,80,436,0.94,Detected,92
899,2026-04-28 22:44:36,Brute Force,192.168.142.60,80,448,0.917,Blocked,85
900,2026-04-28 22:44:36,Brute Force,192.168.139.176,22,167,0.929,Blocked,98
901,2026-04-28 22:44:36,Brute Force,192.168.141.106,80,120,0.84,Warning,97
902,2026-04-28 22:44:36,Dictionary Attack,192.168.249.232,80,29,0.747,Blocked,64
903,2026-04-28 22:44:36,Brute Force,192.168.122.57,5432,8,0.903,Blocked,99
904,2026-04-28 22:44:36,Ciphertext Analysis,192.168.253.35,3306,65,0.659,Detected,99
905,2026-04-28 22:44:36,Ciphertext Analysis,192.168.147.63,443,469,0.775,Blocked,84
906,2026-04-28 22:44:36,Key Recovery,192.168.156.221,5432,261,0.671,Blocked,100
907,2026-04-28 22:44:36,Brute Force,192.168.134.227,443,436,0.658,Warning,85
908,2026-04-28 22:44:36,Brute Force,192.168.23.233,5432,491,0.845,Warning,68
