key_generation_time,ciphertext_entropy,hash_collision_count,request_frequency,response_time,payload_size,connection_duration,packet_interarrival,failed_attempts,session_duration,request_size_variance,encryption_rounds,decryption_success_rate,memory_usage,cpu_usage,network_latency,protocol_violations,anomaly_score,label,attack_type
0.410302,3.954221,42.000000,648.146806,0.394754,212.000000,1.000000,0.004025,10.000000,12.000000,8.016871,1.000000,0.375299,0.741575,0.775354,0.042873,9.000000,0.783271,1,brute_force
0.152958,3.945080,35.000000,426.230169,0.282010,329.000000,1.000000,0.009235,68.000000,14.000000,3.280581,1.000000,0.581993,0.689476,0.769699,0.043702,9.000000,0.656743,1,brute_force
0.221025,5.069271,20.000000,397.697445,0.459015,360.000000,1.000000,0.008750,97.000000,18.000000,6.131962,1.000000,0.545306,0.439148,0.501725,0.015892,12.000000,0.860192,1,brute_force
0.040744,7.294586,1.000000,78.739583,0.030425,1045.000000,18.000000,0.393828,0.000000,22.000000,140.618358,1.000000,0.996876,0.290400,0.133323,0.008739,0.000000,0.050919,0,正常
0.146131,4.407420,54.000000,145.599964,0.162709,2827.000000,15.000000,0.015638,9.000000,131.000000,630.167384,2.000000,0.518942,0.674273,0.513156,0.018210,4.000000,0.642286,1,ciphertext_analysis
0.374221,5.175303,42.000000,783.253932,0.248047,111.000000,0.000000,0.006126,45.000000,11.000000,8.052465,1.000000,0.303831,0.500458,0.700968,0.044052,9.000000,0.679535,1,brute_force
0.069499,7.921963,1.000000,17.439256,0.015915,628.000000,3.000000,0.447381,0.000000,293.000000,188.076641,1.000000,0.992118,0.125118,0.091681,0.015884,0.000000,0.010031,0,正常
0.086507,7.144903,1.000000,56.281822,0.031621,965.000000,12.000000,0.049599,0.000000,237.000000,139.892081,1.000000,0.985458,0.192399,0.067798,0.019991,0.000000,0.012138,0,正常
0.197616,4.460926,23.000000,404.455352,0.492463,259.000000,0.000000,0.005792,55.000000,4.000000,8.802673,1.000000,0.437237,0.496004,0.464909,0.037482,6.000000,0.781048,1,brute_force
0.029051,7.248396,0.000000,50.109499,0.026714,520.000000,26.000000,0.335263,0.000000,25.000000,35.889338,1.000000,0.987706,0.241989,0.055008,0.010130,0.000000,0.044851,0,正常
0.026379,7.079863,1.000000,29.115185,0.070629,802.000000,20.000000,0.384233,0.000000,162.000000,18.685569,1.000000,0.989199,0.206805,0.150707,0.003828,0.000000,0.136545,0,正常
1.250746,5.841136,7.000000,59.316967,0.252765,764.000000,169.000000,0.047700,13.000000,705.000000,65.579204,4.000000,0.571966,0.455417,0.462044,0.016210,6.000000,0.713856,1,key_recovery
0.729679,5.620333,3.000000,124.421902,0.365968,1121.000000,67.000000,0.046815,0.000000,879.000000,180.005260,1.000000,0.839604,0.363921,0.263450,0.041110,2.000000,0.566362,1,side_channel
0.140321,3.903889,32.000000,166.491780,0.100581,3805.000000,21.000000,0.014681,3.000000,91.000000,922.337925,2.000000,0.582687,0.502434,0.244973,0.013325,6.000000,0.516302,1,ciphertext_analysis
0.760485,4.930696,7.000000,47.083637,0.439119,1179.000000,83.000000,0.041538,4.000000,202.000000,456.179666,2.000000,0.716130,0.347707,0.258413,0.024808,1.000000,0.417643,1,side_channel
0.030520,7.067578,1.000000,56.280216,0.061443,1168.000000,17.000000,0.455532,0.000000,137.000000,42.935861,1.000000,0.996579,0.208010,0.113143,0.011471,0.000000,0.065648,0,正常
0.084689,7.006096,1.000000,33.477978,0.017097,787.000000,19.000000,0.015658,0.000000,366.000000,120.093265,1.000000,0.995950,0.169744,0.187711,0.014806,0.000000,0.127490,0,正常
0.034899,7.479775,1.000000,73.625143,0.068282,745.000000,13.000000,0.227040,0.000000,416.000000,115.496725,1.000000,0.983268,0.085612,0.031341,0.015995,0.000000,0.136338,0,正常
0.080259,7.452365,0.000000,12.896683,0.062641,200.000000,17.000000,0.346308,0.000000,451.000000,29.594796,1.000000,0.992133,0.206812,0.144395,0.005991,0.000000,0.110861,0,正常
0.065874,7.571927,1.000000,71.947104,0.048453,930.000000,12.000000,0.322545,0.000000,491.000000,51.037871,1.000000,0.985479,0.237946,0.093266,0.016319,0.000000,0.009449,0,正常
0.231170,3.658641,34.000000,231.198150,0.111375,258.000000,0.000000,0.004169,46.000000,13.000000,8.556059,1.000000,0.638613,0.708725,0.840446,0.040772,12.000000,0.894663,1,brute_force
0.059877,7.557247,0.000000,47.310494,0.026174,1862.000000,20.000000,0.222578,0.000000,321.000000,58.717286,1.000000,0.989317,0.143334,0.078597,0.003193,0.000000,0.117806,0,正常
0.328828,4.750030,7.000000,89.937601,0.402464,2482.000000,244.000000,0.044832,3.000000,134.000000,202.472909,1.000000,0.726095,0.270642,0.344708,0.037972,1.000000,0.648986,1,side_channel
0.031772,7.823252,0.000000,70.860429,0.034021,1124.000000,15.000000,0.178719,0.000000,81.000000,173.025247,1.000000,0.983319,0.218703,0.041501,0.006106,0.000000,0.034440,0,正常
0.145817,2.857521,41.000000,92.277008,0.112902,7445.000000,49.000000,0.017302,6.000000,40.000000,932.534800,3.000000,0.648600,0.371129,0.528200,0.009117,4.000000,0.537506,1,ciphertext_analysis
0.081392,7.599527,1.000000,23.964116,0.042399,1462.000000,6.000000,0.118636,0.000000,70.000000,192.007416,1.000000,0.992119,0.227145,0.135254,0.012951,0.000000,0.047125,0,正常
0.096435,7.280346,1.000000,36.388485,0.077759,1222.000000,29.000000,0.346276,0.000000,413.000000,139.648415,1.000000,0.997929,0.155164,0.132812,0.007559,0.000000,0.119017,0,正常
0.076487,7.224340,1.000000,21.031908,0.045699,1667.000000,18.000000,0.111118,0.000000,306.000000,109.536879,1.000000,0.992302,0.192159,0.115003,0.019956,0.000000,0.027005,0,正常
0.080389,7.306607,0.000000,47.159269,0.057591,341.000000,5.000000,0.192606,0.000000,129.000000,170.917430,1.000000,0.987993,0.153555,0.121077,0.016379,0.000000,0.122749,0,正常
0.172415,5.084175,21.000000,819.986947,0.432422,141.000000,0.000000,0.007987,35.000000,21.000000,1.462700,1.000000,0.439703,0.573093,0.778753,0.037819,8.000000,0.894532,1,brute_force
0.277070,5.132747,30.000000,362.720418,0.205812,355.000000,0.000000,0.004945,74.000000,24.000000,1.862231,1.000000,0.441803,0.315784,0.578910,0.033012,6.000000,0.932888,1,brute_force
0.092021,7.707954,0.000000,10.187916,0.016254,1928.000000,17.000000,0.051494,0.000000,235.000000,24.421399,1.000000,0.984650,0.159300,0.107095,0.002405,0.000000,0.056368,0,正常
0.762369,5.252921,1.000000,74.985547,0.571149,1320.000000,204.000000,0.039522,0.000000,302.000000,173.916217,2.000000,0.725680,0.518350,0.220808,0.077269,0.000000,0.731474,1,side_channel
0.062700,7.777778,1.000000,12.101218,0.025218,1914.000000,26.000000,0.374091,0.000000,372.000000,14.766342,1.000000,0.990620,0.284112,0.182199,0.008752,0.000000,0.140785,0,正常
0.094318,7.130576,1.000000,23.461899,0.060107,623.000000,17.000000,0.092350,0.000000,275.000000,60.066147,1.000000,0.991637,0.141563,0.158704,0.007232,0.000000,0.065883,0,正常
0.085079,7.758009,1.000000,42.735185,0.070092,1851.000000,13.000000,0.374500,0.000000,436.000000,195.708707,1.000000,0.980457,0.279768,0.113875,0.013694,0.000000,0.010580,0,正常
0.072815,7.798242,1.000000,59.520529,0.052269,434.000000,9.000000,0.331677,0.000000,63.000000,107.007337,1.000000,0.988207,0.158569,0.120799,0.005387,0.000000,0.019648,0,正常
0.054087,7.365544,1.000000,26.120272,0.055847,1907.000000,5.000000,0.199658,0.000000,78.000000,143.640544,1.000000,0.999769,0.213766,0.034387,0.017480,0.000000,0.043270,0,正常
0.040344,7.582692,0.000000,21.390123,0.021042,776.000000,13.000000,0.451620,0.000000,56.000000,186.242566,1.000000,0.988825,0.171900,0.031231,0.013310,0.000000,0.088787,0,正常
0.098569,7.321227,0.000000,9.040198,0.054770,1929.000000,4.000000,0.321877,0.000000,357.000000,82.596672,1.000000,0.998065,0.062060,0.162936,0.009939,0.000000,0.037119,0,正常
0.250597,3.165594,45.000000,880.670301,0.376031,407.000000,1.000000,0.003672,80.000000,26.000000,1.225852,1.000000,0.558233,0.494257,0.884224,0.033874,3.000000,0.656713,1,brute_force
0.094092,7.581050,0.000000,57.296701,0.042562,1903.000000,20.000000,0.205762,0.000000,470.000000,35.454225,1.000000,0.993573,0.207731,0.097022,0.004885,0.000000,0.061674,0,正常
0.734665,5.915409,5.000000,72.649532,0.422209,932.000000,214.000000,0.019127,0.000000,774.000000,172.845547,1.000000,0.898429,0.484925,0.232191,0.025660,2.000000,0.626185,1,side_channel
0.099424,3.794046,38.000000,97.688821,0.084843,3258.000000,24.000000,0.015605,4.000000,112.000000,595.174533,2.000000,0.656267,0.449188,0.331007,0.012777,3.000000,0.677515,1,ciphertext_analysis
0.796002,5.360723,8.000000,110.408039,0.302190,791.000000,151.000000,0.029195,2.000000,189.000000,213.442243,2.000000,0.808018,0.432190,0.116597,0.068393,2.000000,0.463421,1,side_channel
0.526536,5.436461,11.000000,17.907279,0.509303,681.000000,192.000000,0.048132,9.000000,1340.000000,37.945908,4.000000,0.399934,0.510685,0.416586,0.010598,8.000000,0.772915,1,key_recovery
0.057348,7.427527,0.000000,7.069126,0.018393,525.000000,26.000000,0.479677,0.000000,210.000000,60.967089,1.000000,0.980055,0.140077,0.107232,0.017852,0.000000,0.049536,0,正常
0.441034,3.943068,40.000000,736.715413,0.397640,291.000000,1.000000,0.001333,15.000000,19.000000,8.193998,1.000000,0.378837,0.709783,0.423917,0.033327,4.000000,0.707275,1,brute_force
0.091236,7.901192,0.000000,79.635087,0.056710,1645.000000,12.000000,0.176592,0.000000,146.000000,52.075391,1.000000,0.994467,0.230916,0.193366,0.010285,0.000000,0.030450,0,正常
0.028483,7.720181,1.000000,49.442575,0.013034,823.000000,26.000000,0.244019,0.000000,381.000000,93.950208,1.000000,0.995839,0.171473,0.061131,0.013931,0.000000,0.071067,0,正常
0.404971,4.790726,38.000000,421.623536,0.463292,153.000000,1.000000,0.003000,44.000000,1.000000,2.494626,1.000000,0.303401,0.499426,0.467363,0.018118,7.000000,0.659732,1,brute_force
0.188151,4.654636,38.000000,404.260490,0.485549,495.000000,1.000000,0.005019,28.000000,2.000000,8.484152,1.000000,0.334328,0.782741,0.402946,0.034577,4.000000,0.936494,1,brute_force
0.055723,7.039896,1.000000,25.997807,0.079873,1762.000000,24.000000,0.363064,0.000000,18.000000,111.402216,1.000000,0.994288,0.079569,0.184735,0.010864,0.000000,0.122977,0,正常
0.064969,7.473485,0.000000,33.538873,0.041779,1454.000000,6.000000,0.111379,0.000000,103.000000,68.561347,1.000000,0.981472,0.147733,0.178616,0.009148,0.000000,0.149653,0,正常
0.061222,7.308936,0.000000,45.412454,0.044252,546.000000,6.000000,0.158267,0.000000,475.000000,112.573931,1.000000,0.990321,0.193623,0.127834,0.011490,0.000000,0.086619,0,正常
0.062106,7.708078,0.000000,71.630521,0.051494,843.000000,8.000000,0.083525,0.000000,88.000000,152.386325,1.000000,0.994491,0.247800,0.167006,0.006609,0.000000,0.064165,0,正常
0.454736,5.255754,8.000000,69.035874,0.401916,702.000000,166.000000,0.013504,2.000000,674.000000,71.429257,2.000000,0.705965,0.494957,0.398436,0.075010,2.000000,0.532825,1,side_channel
0.064126,7.916789,0.000000,66.476490,0.022134,336.000000,29.000000,0.253966,0.000000,191.000000,60.450061,1.000000,0.983606,0.172702,0.055013,0.003074,0.000000,0.035736,0,正常
0.044005,7.332803,0.000000,40.895072,0.044401,1519.000000,6.000000,0.031633,0.000000,376.000000,41.800098,1.000000,0.994665,0.260812,0.144973,0.018388,0.000000,0.079409,0,正常
1.977829,5.780729,14.000000,42.910303,0.461688,120.000000,499.000000,0.035122,13.000000,1367.000000,11.451682,3.000000,0.572869,0.447986,0.391652,0.015543,7.000000,0.869533,1,key_recovery
0.049405,7.267993,0.000000,31.903964,0.013476,664.000000,13.000000,0.394958,0.000000,359.000000,198.357010,1.000000,0.995593,0.205873,0.095310,0.009476,0.000000,0.112932,0,正常
0.603461,5.362199,2.000000,34.252004,0.510453,2577.000000,103.000000,0.043689,2.000000,979.000000,109.888010,2.000000,0.755805,0.342080,0.205078,0.056424,2.000000,0.795459,1,side_channel
0.026428,7.429312,1.000000,48.229070,0.018671,1639.000000,4.000000,0.344459,0.000000,190.000000,179.550326,1.000000,0.983111,0.254577,0.192390,0.013890,0.000000,0.116825,0,正常
0.040430,7.208420,1.000000,46.526175,0.056855,772.000000,7.000000,0.057055,0.000000,413.000000,72.504805,1.000000,0.989310,0.132605,0.064399,0.003585,0.000000,0.051582,0,正常
0.137737,3.185271,56.000000,82.525845,0.136453,9447.000000,11.000000,0.013371,2.000000,157.000000,438.297559,2.000000,0.561779,0.689368,0.579487,0.021930,3.000000,0.780340,1,ciphertext_analysis
0.087683,7.426696,0.000000,15.608995,0.056163,401.000000,26.000000,0.147201,0.000000,394.000000,28.671923,1.000000,0.983456,0.218308,0.139948,0.013480,0.000000,0.042762,0,正常
0.051581,7.722803,1.000000,48.888855,0.022493,1224.000000,26.000000,0.377633,0.000000,39.000000,33.441153,1.000000,0.981726,0.160664,0.174396,0.008355,0.000000,0.142550,0,正常
0.093752,7.233807,1.000000,40.139409,0.062775,1036.000000,22.000000,0.278809,0.000000,108.000000,180.320555,1.000000,0.989933,0.050515,0.078592,0.012270,0.000000,0.016692,0,正常
0.092577,7.324643,0.000000,76.093818,0.053137,455.000000,23.000000,0.211642,0.000000,282.000000,88.480284,1.000000,0.999906,0.261801,0.067068,0.015431,0.000000,0.110055,0,正常
0.166453,3.030688,54.000000,180.254788,0.071790,8035.000000,28.000000,0.011585,3.000000,121.000000,517.076898,2.000000,0.821115,0.619405,0.410807,0.014145,5.000000,0.790115,1,ciphertext_analysis
0.097100,7.892686,1.000000,32.433123,0.071532,907.000000,18.000000,0.415584,0.000000,395.000000,150.679374,1.000000,0.984972,0.114137,0.030959,0.013380,0.000000,0.097035,0,正常
0.058855,7.198087,1.000000,31.914607,0.054341,329.000000,28.000000,0.164936,0.000000,345.000000,149.074398,1.000000,0.996060,0.126272,0.148960,0.015051,0.000000,0.016893,0,正常
0.080489,7.652432,0.000000,38.841458,0.050024,957.000000,20.000000,0.205613,0.000000,44.000000,137.779945,1.000000,0.980255,0.083231,0.189728,0.010321,0.000000,0.086052,0,正常
0.775910,4.224371,1.000000,84.478189,0.359257,2748.000000,95.000000,0.040907,0.000000,288.000000,250.066424,2.000000,0.947648,0.509449,0.133051,0.033382,0.000000,0.415035,1,side_channel
0.763554,4.846412,9.000000,124.630103,0.206022,2020.000000,289.000000,0.014431,2.000000,397.000000,66.801800,1.000000,0.833949,0.400889,0.178941,0.025696,0.000000,0.560340,1,side_channel
0.085987,7.183094,0.000000,37.740397,0.074898,1248.000000,12.000000,0.153001,0.000000,119.000000,151.548540,1.000000,0.999258,0.056858,0.037627,0.003296,0.000000,0.078680,0,正常
0.076644,7.381108,1.000000,65.925666,0.037534,1505.000000,22.000000,0.270144,0.000000,29.000000,192.880334,1.000000,0.993622,0.119889,0.133370,0.016514,0.000000,0.131853,0,正常
0.071717,7.275939,1.000000,67.014582,0.074534,308.000000,18.000000,0.203661,0.000000,144.000000,173.571905,1.000000,0.985501,0.055730,0.196187,0.002070,0.000000,0.027903,0,正常
0.490054,3.496470,34.000000,471.546422,0.480195,109.000000,0.000000,0.002960,10.000000,5.000000,5.176489,1.000000,0.571932,0.409211,0.696420,0.015505,6.000000,0.834773,1,brute_force
0.062084,7.498457,1.000000,14.034146,0.067762,828.000000,8.000000,0.261688,0.000000,276.000000,19.050412,1.000000,0.983884,0.070564,0.180068,0.019542,0.000000,0.002816,0,正常
0.040585,7.505526,0.000000,5.213159,0.066301,683.000000,17.000000,0.455433,0.000000,447.000000,20.186959,1.000000,0.992769,0.165338,0.095093,0.002448,0.000000,0.137936,0,正常
0.033576,7.484614,1.000000,74.950675,0.015207,404.000000,17.000000,0.301639,0.000000,88.000000,139.921767,1.000000,0.984164,0.148662,0.163405,0.005750,0.000000,0.060842,0,正常
0.369671,4.982349,28.000000,206.152978,0.211497,332.000000,1.000000,0.008406,51.000000,7.000000,9.568362,1.000000,0.583039,0.400209,0.409262,0.018231,8.000000,0.876127,1,brute_force
0.037798,7.985128,0.000000,55.539542,0.069268,1662.000000,27.000000,0.376809,0.000000,406.000000,111.697998,1.000000,0.998311,0.184933,0.048986,0.006160,0.000000,0.090888,0,正常
0.272209,4.695982,36.000000,918.041417,0.215757,79.000000,1.000000,0.007447,17.000000,24.000000,1.060413,1.000000,0.581208,0.440830,0.794525,0.035415,6.000000,0.885883,1,brute_force
0.090070,7.311408,1.000000,27.103742,0.052941,1748.000000,1.000000,0.207923,0.000000,462.000000,160.032400,1.000000,0.987554,0.061974,0.108813,0.003561,0.000000,0.042986,0,正常
0.065430,7.666100,1.000000,42.771363,0.055211,1468.000000,29.000000,0.293484,0.000000,56.000000,10.499673,1.000000,0.987001,0.055705,0.196636,0.004504,0.000000,0.085934,0,正常
0.069180,7.769109,0.000000,38.158689,0.040853,569.000000,26.000000,0.096939,0.000000,378.000000,95.295278,1.000000,0.986290,0.126994,0.104393,0.016822,0.000000,0.136033,0,正常
0.616803,5.618164,7.000000,141.186750,0.522323,1369.000000,36.000000,0.027965,2.000000,474.000000,160.639152,1.000000,0.756520,0.426526,0.155581,0.054515,1.000000,0.680554,1,side_channel
0.197984,2.238141,75.000000,110.151930,0.128497,8536.000000,25.000000,0.009338,3.000000,92.000000,472.648941,2.000000,0.526739,0.495428,0.349822,0.010419,1.000000,0.749193,1,ciphertext_analysis
0.043052,7.078100,0.000000,48.071202,0.025806,1694.000000,0.000000,0.048126,0.000000,95.000000,71.060976,1.000000,0.996540,0.120752,0.168298,0.014434,0.000000,0.102294,0,正常
0.096015,7.549918,0.000000,66.866503,0.037784,1358.000000,25.000000,0.298492,0.000000,215.000000,115.103391,1.000000,0.980203,0.243810,0.148375,0.015896,0.000000,0.079986,0,正常
0.085388,7.724112,0.000000,68.371001,0.034065,246.000000,1.000000,0.281558,0.000000,188.000000,79.594882,1.000000,0.997437,0.108807,0.145910,0.003696,0.000000,0.030271,0,正常
0.045867,7.454652,0.000000,72.903265,0.075316,1642.000000,2.000000,0.129250,0.000000,54.000000,124.206358,1.000000,0.991538,0.184065,0.171210,0.015486,0.000000,0.071515,0,正常
0.055513,7.436003,0.000000,32.024856,0.021375,1352.000000,18.000000,0.487450,0.000000,378.000000,124.001599,1.000000,0.986167,0.250252,0.188763,0.005363,0.000000,0.119133,0,正常
0.025113,7.564876,0.000000,61.290573,0.020837,1173.000000,7.000000,0.238962,0.000000,254.000000,131.114595,1.000000,0.983067,0.059679,0.129145,0.011805,0.000000,0.110534,0,正常
0.061298,7.850943,1.000000,13.148104,0.031701,1415.000000,17.000000,0.271797,0.000000,320.000000,34.798515,1.000000,0.991531,0.174698,0.192510,0.016669,0.000000,0.061247,0,正常
0.772111,4.764887,2.000000,71.280945,0.180131,2005.000000,157.000000,0.013811,2.000000,622.000000,63.061652,2.000000,0.723825,0.598915,0.126172,0.065366,2.000000,0.478979,1,side_channel
0.231470,4.266652,25.000000,324.615963,0.288686,497.000000,1.000000,0.008916,45.000000,14.000000,3.780823,1.000000,0.340494,0.684284,0.460249,0.032318,6.000000,0.912562,1,brute_force
0.036061,7.901759,1.000000,43.270734,0.069621,904.000000,23.000000,0.315551,0.000000,95.000000,157.501144,1.000000,0.992049,0.290060,0.170129,0.017909,0.000000,0.080656,0,正常
0.065870,7.821765,1.000000,70.530745,0.025917,1198.000000,29.000000,0.063722,0.000000,424.000000,105.137137,1.000000,0.991430,0.191878,0.114745,0.018863,0.000000,0.003939,0,正常
0.031679,7.462057,0.000000,73.873842,0.049923,1202.000000,11.000000,0.496681,0.000000,160.000000,79.000793,1.000000,0.990274,0.160413,0.137076,0.003926,0.000000,0.128789,0,正常
0.061294,7.109656,1.000000,40.114197,0.012689,1867.000000,26.000000,0.295619,0.000000,42.000000,29.882666,1.000000,0.990342,0.105075,0.189402,0.017779,0.000000,0.072979,0,正常
0.037646,7.389524,0.000000,19.351322,0.043007,1171.000000,1.000000,0.283467,0.000000,177.000000,96.112075,1.000000,0.996958,0.186508,0.072017,0.016102,0.000000,0.030329,0,正常
0.024040,7.991410,1.000000,59.909529,0.059183,1720.000000,11.000000,0.242233,0.000000,448.000000,198.409658,1.000000,0.983174,0.054293,0.065484,0.015135,0.000000,0.077151,0,正常
0.020398,7.812180,1.000000,60.869044,0.079914,213.000000,4.000000,0.364451,0.000000,467.000000,115.585426,1.000000,0.993338,0.274179,0.057707,0.019862,0.000000,0.081967,0,正常
0.038434,7.925810,0.000000,59.373944,0.053647,1408.000000,22.000000,0.486379,0.000000,42.000000,69.322320,1.000000,0.982322,0.299592,0.150426,0.001847,0.000000,0.051199,0,正常
0.033738,7.868545,0.000000,23.310178,0.051475,1508.000000,23.000000,0.386323,0.000000,186.000000,129.895716,1.000000,0.996620,0.106425,0.133049,0.008001,0.000000,0.148085,0,正常
0.076374,7.084940,1.000000,52.650373,0.078151,1465.000000,17.000000,0.124319,0.000000,369.000000,27.786999,1.000000,0.993598,0.265013,0.173411,0.009885,0.000000,0.007930,0,正常
0.063940,2.250422,18.000000,194.095216,0.152986,5735.000000,32.000000,0.009706,5.000000,194.000000,297.666752,3.000000,0.519452,0.437688,0.598039,0.028517,7.000000,0.708043,1,ciphertext_analysis
0.080081,7.373432,0.000000,77.520987,0.011090,1394.000000,16.000000,0.366959,0.000000,201.000000,173.863671,1.000000,0.982951,0.198875,0.063869,0.003736,0.000000,0.140790,0,正常
0.057564,7.809810,0.000000,9.798852,0.018915,1353.000000,28.000000,0.142365,0.000000,223.000000,90.738890,1.000000,0.990921,0.159795,0.120513,0.010799,0.000000,0.143007,0,正常
0.379485,5.096896,9.000000,85.557368,0.478503,1126.000000,220.000000,0.017012,3.000000,328.000000,62.530705,2.000000,0.863464,0.244590,0.124424,0.057245,1.000000,0.756656,1,side_channel
1.619503,5.414726,25.000000,45.061975,0.740679,345.000000,168.000000,0.026552,17.000000,1975.000000,57.002204,4.000000,0.219663,0.635827,0.679138,0.038009,8.000000,0.960727,1,key_recovery
0.052356,7.771321,0.000000,56.195457,0.028968,1512.000000,22.000000,0.124308,0.000000,237.000000,121.543446,1.000000,0.991739,0.126537,0.079862,0.012384,0.000000,0.044271,0,正常
0.054979,7.055281,0.000000,27.705923,0.067374,217.000000,2.000000,0.301014,0.000000,261.000000,194.058552,1.000000,0.987553,0.240717,0.140768,0.008968,0.000000,0.106446,0,正常
0.427996,4.223872,25.000000,393.737258,0.271080,172.000000,1.000000,0.006178,36.000000,2.000000,5.629071,1.000000,0.310477,0.765168,0.740130,0.044129,6.000000,0.736046,1,brute_force
0.287926,4.582002,45.000000,489.370036,0.452880,467.000000,0.000000,0.001539,11.000000,19.000000,1.652774,1.000000,0.697588,0.325247,0.781490,0.037397,10.000000,0.824100,1,brute_force
0.076806,7.347479,1.000000,11.782366,0.051925,1980.000000,23.000000,0.038616,0.000000,221.000000,185.215002,1.000000,0.990349,0.057444,0.162582,0.006362,0.000000,0.125647,0,正常
0.035534,7.220355,0.000000,70.455987,0.018040,978.000000,25.000000,0.249889,0.000000,177.000000,19.577640,1.000000,0.990775,0.156392,0.045834,0.010040,0.000000,0.083609,0,正常
0.597846,4.313220,7.000000,74.075748,0.560831,1122.000000,82.000000,0.025123,0.000000,374.000000,348.020428,1.000000,0.900733,0.393565,0.163678,0.035930,0.000000,0.714284,1,side_channel
0.021947,7.631761,0.000000,50.518493,0.045838,1722.000000,14.000000,0.394920,0.000000,111.000000,98.702666,1.000000,0.991388,0.092632,0.130901,0.017529,0.000000,0.141831,0,正常
0.023359,7.816771,0.000000,62.139699,0.054182,1353.000000,19.000000,0.109689,0.000000,495.000000,172.443557,1.000000,0.994616,0.221468,0.137490,0.004179,0.000000,0.062896,0,正常
0.034581,7.742392,0.000000,72.967503,0.023708,904.000000,14.000000,0.100000,0.000000,163.000000,187.343250,1.000000,0.998065,0.200476,0.055640,0.005334,0.000000,0.106994,0,正常
0.058397,7.177057,0.000000,52.536503,0.072424,203.000000,14.000000,0.346502,0.000000,200.000000,59.227589,1.000000,0.991338,0.084928,0.107693,0.010327,0.000000,0.087692,0,正常
0.021581,7.417972,0.000000,35.309337,0.054340,584.000000,2.000000,0.016955,0.000000,295.000000,58.116052,1.000000,0.992395,0.245587,0.132677,0.005510,0.000000,0.102744,0,正常
0.059450,2.518467,57.000000,126.480492,0.121813,7810.000000,40.000000,0.011676,9.000000,50.000000,684.895602,2.000000,0.698785,0.697105,0.310360,0.013973,3.000000,0.622291,1,ciphertext_analysis
0.100147,3.939453,72.000000,187.536686,0.112339,3734.000000,33.000000,0.007907,3.000000,43.000000,182.598819,2.000000,0.808994,0.423012,0.451435,0.028434,7.000000,0.677938,1,ciphertext_analysis
0.094285,7.942229,0.000000,23.850394,0.023504,1907.000000,8.000000,0.420262,0.000000,254.000000,32.426972,1.000000,0.981184,0.055141,0.107157,0.013583,0.000000,0.052787,0,正常
0.600205,5.309200,17.000000,58.942867,0.361467,247.000000,381.000000,0.087738,4.000000,587.000000,70.852049,3.000000,0.250080,0.548288,0.671177,0.035833,7.000000,0.829341,1,key_recovery
0.071626,7.643998,0.000000,43.498033,0.010973,1213.000000,1.000000,0.243065,0.000000,204.000000,77.151852,1.000000,0.983658,0.221406,0.160853,0.015659,0.000000,0.042056,0,正常
0.268328,3.272401,11.000000,821.807015,0.357762,432.000000,0.000000,0.002709,16.000000,18.000000,4.371777,1.000000,0.652205,0.460939,0.477279,0.020972,6.000000,0.743556,1,brute_force
0.035315,7.340540,0.000000,71.264527,0.028464,384.000000,23.000000,0.342333,0.000000,205.000000,196.838444,1.000000,0.996955,0.198963,0.179003,0.003807,0.000000,0.102827,0,正常
0.091335,7.760870,0.000000,50.868857,0.044882,1609.000000,26.000000,0.489570,0.000000,133.000000,148.227626,1.000000,0.990254,0.276319,0.043908,0.003314,0.000000,0.025581,0,正常
0.072934,7.193140,1.000000,59.435616,0.072223,934.000000,29.000000,0.136496,0.000000,360.000000,188.822329,1.000000,0.994490,0.115612,0.108650,0.011728,0.000000,0.047021,0,正常
0.081426,7.590877,1.000000,48.884401,0.038063,778.000000,10.000000,0.043429,0.000000,328.000000,89.852546,1.000000,0.982646,0.170972,0.062863,0.018403,0.000000,0.106964,0,正常
0.348326,4.198767,14.000000,797.476416,0.322078,268.000000,0.000000,0.001094,85.000000,15.000000,5.562903,1.000000,0.468651,0.516805,0.754438,0.048500,7.000000,0.664198,1,brute_force
0.191448,2.404199,70.000000,97.569890,0.185209,5194.000000,7.000000,0.009317,6.000000,57.000000,567.407000,3.000000,0.736816,0.398516,0.545364,0.013225,3.000000,0.780808,1,ciphertext_analysis
0.059561,7.691097,1.000000,19.259448,0.045072,1183.000000,29.000000,0.359792,0.000000,365.000000,140.791091,1.000000,0.988584,0.156811,0.179160,0.013367,0.000000,0.075113,0,正常
1.691550,6.095660,13.000000,28.239921,0.657299,883.000000,76.000000,0.030748,12.000000,1166.000000,58.378017,4.000000,0.577530,0.788386,0.382827,0.016068,4.000000,0.833698,1,key_recovery
0.327335,4.161379,4.000000,97.147159,0.556733,2372.000000,68.000000,0.014388,1.000000,931.000000,67.818380,1.000000,0.905095,0.362452,0.307358,0.054100,1.000000,0.524210,1,side_channel
0.441764,3.377795,21.000000,225.086644,0.138129,98.000000,0.000000,0.006929,66.000000,5.000000,8.930535,1.000000,0.610146,0.705348,0.787467,0.037719,7.000000,0.645030,1,brute_force
0.041791,7.673380,0.000000,63.276533,0.020466,1995.000000,16.000000,0.476275,0.000000,234.000000,150.708281,1.000000,0.999295,0.188712,0.199600,0.006009,0.000000,0.121430,0,正常
